,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order,Unnamed: 0
3426,56036604,10,,18546245,198220.0,,4451992.0,8513,Penalty confirmed,12,1,3426
3517,83150140,10,,18548089,186995.0,,4764002.0,113,Penalty cancelled,16,1,3517
3521,83331467,10,,18548094,8415421.0,,4772239.0,7790,Penalty confirmed,59,1,3521
3530,83677386,10,,18548102,37316942.0,,4785362.0,625,Goal Disallowed,27,1,3530
3555,85187289,10,,18548149,540189.0,,4837970.0,7790,Penalty confirmed,90,1,3555
3557,85183206,10,,18548149,16120895.0,,4837970.0,1628,Penalty confirmed,81,1,3557
3560,85523894,10,,18548155,1139.0,,4850416.0,8513,Goal Disallowed,21,1,3560
3567,39258103,10,,18546147,163199.0,,4249782.0,43,Card adjusted,6,1,3567
3583,40761583,10,,18546155,132126.0,,4268181.0,8513,Goal confirmed,44,1,3583
3608,45844436,10,,18546204,37260234.0,,4334776.0,8513,Penalty cancelled,61,1,3608
3620,69525772,10,,18615216,26786.0,,4439652.0,8513,Goal Disallowed,40,1,3620
3623,56036604,10,,18546245,198220.0,,4451992.0,8513,Penalty confirmed,12,1,3623
3650,60625927,10,,18546277,1358.0,,4489611.0,2930,Penalty confirmed,58,1,3650
3666,80175749,10,,18546323,31522.0,,4560297.0,8513,Goal Disallowed,45,1,3666
3667,80174104,10,,18546323,21773178.0,,4560297.0,346,Goal Disallowed,15,1,3667
3674,80288376,10,,18546324,2816035.0,,4570341.0,10722,Penalty confirmed,48,1,3674
3676,80289195,10,,18546324,37599471.0,,4570341.0,10722,Penalty cancelled,83,1,3676
3686,80536878,10,,18546345,6648042.0,,4587648.0,8513,Penalty confirmed,12,1,3686
3699,80831898,10,,18546370,129087.0,,4626396.0,8513,Goal confirmed,30,1,3699
3705,81060660,10,,18546374,10264962.0,,4639930.0,8513,Goal Disallowed,12,1,3705
3735,82978407,10,,18548086,19996288.0,,4755844.0,1123,Penalty confirmed,45,1,3735
3736,82980018,10,,18548086,130006.0,,4755844.0,1123,Penalty cancelled,26,1,3736
3742,83533609,10,,18548090,25355.0,,4781935.0,625,Penalty confirmed,30,1,3742
3745,83533607,10,,18548090,132126.0,,4781935.0,8513,Penalty confirmed,9,1,3745
3748,83725018,10,,18548106,132126.0,,4786830.0,8513,Goal Disallowed,27,1,3748
3749,83730155,10,,18548106,74957.0,,4786867.0,8513,Goal cancelled,18,1,3749
3751,83724408,10,,18548106,237695.0,,4786830.0,8513,Goal Disallowed,17,1,3751
3761,84672135,10,,18548135,132239.0,,4819699.0,10722,Penalty cancelled,61,1,3761
3768,85523894,10,,18548155,1139.0,,4850416.0,8513,Goal Disallowed,21,1,3768
3784,41733694,10,,18546173,71024.0,,4280701.0,345,Penalty confirmed,45,1,3784
3805,46301411,10,,18546212,52296.0,,4337699.0,613,Goal confirmed,37,1,3805
3845,75429681,10,,18546303,134034.0,,4549524.0,2714,Penalty confirmed,63,1,3845
3850,75465040,10,,18546305,2170272.0,,4550880.0,109,Penalty confirmed,89,1,3850
3855,75462003,10,,18546305,134034.0,,4550880.0,2714,Penalty confirmed,56,1,3855
3857,80168042,10,,18546321,62511.0,,4559858.0,43,Penalty confirmed,45,1,3857
3869,80362702,10,,18546340,32636.0,,4576497.0,113,Goal Disallowed,55,1,3869
3881,80359422,10,,18546340,798.0,,4576296.0,113,Goal Disallowed,8,1,3881
3882,80498509,10,,18546351,84604.0,,4584963.0,708,Card upgrade,29,1,3882
3896,80806976,10,,18546371,432840.0,,4625351.0,2714,Goal Disallowed,41,1,3896
3899,80812036,10,,18546371,130032.0,,4625423.0,597,Goal Disallowed,90,1,3899
3911,81550406,10,,18546401,3156875.0,,4669595.0,37,Card upgrade,45,1,3911
3917,81549238,10,,18546401,3156875.0,,4669595.0,2714,Card reviewed,45,1,3917
3924,82229434,10,,18548063,432840.0,,4714974.0,2714,Goal Disallowed,58,1,3924
3940,83690859,10,,18548103,32159.0,,4785719.0,43,Goal Disallowed,7,1,3940
3942,83690938,10,,18548103,32159.0,,4785719.0,43,Goal Disallowed,9,1,3942
3958,84318500,10,,18548123,129553.0,,4807169.0,2714,Goal Disallowed,11,1,3958
3962,84598994,10,,18548139,198736.0,,4817988.0,2714,Penalty confirmed,45,1,3962
3963,84600690,10,,18548139,129553.0,,4817988.0,2714,Penalty cancelled,26,1,3963
3967,84615177,10,,18548139,132539.0,,4818109.0,1628,Penalty cancelled,81,1,3967
3980,85368792,10,,18548156,198736.0,,4844253.0,2714,Penalty confirmed,69,1,3980
3985,39439533,10,,18546145,96635.0,,4252254.0,597,Goal confirmed,83,1,3985
3989,40734368,10,,18546158,129910.0,,4267495.0,1628,Goal confirmed,68,1,3989
4018,46927981,10,,18546207,1479337.0,,4344633.0,597,Penalty confirmed,53,1,4018
4040,56425223,10,,18546250,99148.0,,4454307.0,597,Penalty cancelled,39,1,4040
4048,59805546,10,,18546264,37325012.0,,4479515.0,708,Penalty confirmed,18,1,4048
4073,75500433,10,,18546312,96804.0,,4553588.0,597,Penalty confirmed,4,1,4073
4080,75503383,10,,18546312,338180.0,,4553634.0,597,Penalty confirmed,79,1,4080
4106,80806976,10,,18546371,432840.0,,4625351.0,2714,Goal Disallowed,41,1,4106
4109,80812036,10,,18546371,130032.0,,4625423.0,597,Goal Disallowed,90,1,4109
4112,81036743,10,,18546376,129604.0,,4637139.0,597,Card upgrade,67,1,4112
4141,83180736,10,,18548082,4105.0,,4766430.0,625,Goal Disallowed,83,1,4141
4152,84859188,10,,18548137,130032.0,,4825095.0,597,Goal Disallowed,79,1,4152
3,89332005,10,,18841619,6618.0,,4922041,115,Penalty confirmed,79,1,3
28,90495059,10,,18841660,37325012.0,,4987797,14,Goal Disallowed,40,1,28
67,92286527,10,,18842141,2461.0,,5091022,78,Goal Disallowed,14,1,67
85,92931217,10,,18842407,2875858.0,,5129528,63,Penalty confirmed,72,1,85
91,93271565,10,,18842414,9938919.0,,5144895,18,Penalty confirmed,63,1,91
98,93276054,10,,18842414,37555816.0,,5144895,78,Penalty cancelled,90,1,98
120,94154167,10,,18842463,627.0,,5174079,78,Penalty confirmed,21,1,120
144,95463177,10,,18842492,5557.0,,5207767,115,Goal Disallowed,49,1,144
161,107083549,10,,18842528,3230.0,,5235985,21,Goal Disallowed,45,1,161
195,90273926,10,,18841654,1869.0,,4962484,9,Goal Confirmed,45,1,195
228,92265143,10,,18842142,455376.0,,5090065,14,Goal Disallowed,8,1,228
235,92633920,10,,18842384,463153.0,,5110383,11,Goal Disallowed,82,1,235
246,93077959,10,,18842403,5403.0,,5137487,11,Penalty confirmed,90,1,246
248,93268052,10,,18842415,25400.0,,5144693,11,Goal confirmed,45,1,248
294,106991366,10,,18842523,186585.0,,5231977,15,Goal Disallowed,40,1,294
295,106988629,10,,18842523,2454.0,,5231977,11,Goal Disallowed,22,1,295
311,89397247,10,,18841624,4125.0,,4926545,8,Goal Disallowed,29,1,311
317,89397916,10,,18841624,1601.0,,4926545,18,Goal Disallowed,39,1,317
333,90846684,10,,18841672,4545513.0,,5008042,8,Goal Disallowed,45,1,333
341,91063989,10,,18841683,241036.0,,5019193,8,Goal Disallowed,34,1,341
359,91669869,10,,18841700,241036.0,,5060844,8,Penalty confirmed,73,1,359
365,92072755,10,,18842135,30062.0,,5081320,8,Goal Disallowed,90,1,365
375,92636125,10,,18842388,6013424.0,,5110374,8,Goal Disallowed,27,1,375
377,92636035,10,,18842388,6013424.0,,5110374,8,Goal Disallowed,22,1,377
384,93268052,10,,18842415,25400.0,,5144693,11,Goal confirmed,45,1,384
390,93436711,10,,18842432,241036.0,,5152259,8,Goal Disallowed,90,1,390
392,93439686,10,,18842432,96950.0,,5152433,51,Penalty confirmed,55,1,392
420,94134881,10,,18842464,23269836.0,,5173380,8,Goal Disallowed,55,1,420
426,94202533,10,,18842473,241036.0,,5176061,8,Goal Disallowed,18,1,426
427,94202559,10,,18842473,2815.0,,5176061,20,Goal Disallowed,36,1,427
485,107506617,10,,19075902,1743.0,,5248613,8,Goal Disallowed,62,1,485
487,107510719,10,,19075902,1743.0,,5248816,8,Goal Disallowed,60,1,487
507,90191235,10,,18841646,37316549.0,,4967747,19,Goal Disallowed,88,1,507
508,90195226,10,,18841646,37316549.0,,4967747,14,Goal Disallowed,89,1,508
512,90589453,10,,18841658,10959356.0,,4993549,19,Goal Disallowed,20,1,512
520,90848398,10,,18841666,3259.0,,5008227,19,Penalty confirmed,52,1,520
535,91706543,10,,18841699,9938919.0,,5062222,18,Penalty confirmed,13,1,535
544,91998409,10,,18842130,5270497.0,,5076490,19,Penalty confirmed,86,1,544
549,92328941,10,,18842145,9611543.0,,5092495,20,Goal Confirmed,68,1,549
554,92950286,10,,18842400,61780.0,,5129999,19,Goal Disallowed,42,1,554
570,93473029,10,,18842430,32612.0,,5153718,19,Goal Disallowed,90,1,570
619,89450690,10,,18841625,1548028.0,,4929135,29,Penalty cancelled,90,1,619
636,89847691,10,,18841642,2144.0,,4949926,13,Goal Disallowed,78,1,636
707,93077959,10,,18842403,5403.0,,5137487,11,Penalty confirmed,90,1,707
722,93855747,10,,18842449,186025.0,,5165862,29,Goal Disallowed,58,1,722
774,96018126,10,,18842519,1183.0,,5221507,29,Goal Disallowed,50,1,774
782,89332005,10,,18841619,6618.0,,4922041,115,Penalty confirmed,79,1,782
791,90066473,10,,18841653,129794.0,,4960940,1,Goal Disallowed,51,1,791
837,92928509,10,,18842404,96792.0,,5129399,51,Goal Disallowed,67,1,837
855,94066190,10,,18842454,34053.0,,5171206,20,Goal Disallowed,61,1,855
865,94174501,10,,18842474,1494694.0,,5174652,115,Goal Disallowed,74,1,865
879,95463177,10,,18842492,5557.0,,5207767,115,Goal Disallowed,49,1,879
880,95604355,10,,18842508,122090.0,,5211025,115,Penalty Awarded,57,1,880
888,96012352,10,,18842514,32031212.0,,5221210,21,Penalty Awarded,35,1,888
889,96018641,10,,18842514,1494694.0,,5221567,115,Penalty Awarded,51,1,889
923,90511318,10,,18841657,432913.0,,4988254,15,Goal cancelled,35,1,923
927,90493161,10,,18841657,432913.0,,4987737,15,Goal Disallowed,35,1,927
942,91678830,10,,18841702,3071.0,,5061572,20,Goal confirmed,6,1,942
962,92928509,10,,18842404,96792.0,,5129399,51,Goal Disallowed,67,1,962
974,93436711,10,,18842432,241036.0,,5152259,8,Goal Disallowed,90,1,974
976,93439686,10,,18842432,96950.0,,5152433,51,Penalty confirmed,55,1,976
998,94145930,10,,18842465,37540621.0,,5173789,18,Goal Disallowed,77,1,998
1001,94146776,10,,18842465,25217662.0,,5173789,18,Penalty confirmed,87,1,1001
1004,94186254,10,,18842471,28552845.0,,5174979,236,Goal Confirmed,3,1,1004
1033,107406214,10,,18842535,37555964.0,,5244144,27,Goal Disallowed,87,1,1033
1084,91998409,10,,18842130,5270497.0,,5076490,19,Penalty confirmed,86,1,1084
1131,94040898,10,,18842450,33716.0,,5170480,15,Goal Disallowed,59,1,1131
1161,95620219,10,,18842509,32031212.0,,5211523,21,Goal Disallowed,90,1,1161
1165,96012352,10,,18842514,32031212.0,,5221210,21,Penalty Awarded,35,1,1165
1166,96018641,10,,18842514,1494694.0,,5221567,115,Penalty Awarded,51,1,1166
1173,107083549,10,,18842528,3230.0,,5235985,21,Goal Disallowed,45,1,1173
1182,89450690,10,,18841625,1548028.0,,4929135,29,Penalty cancelled,90,1,1182
1200,90191235,10,,18841646,37316549.0,,4967747,19,Goal Disallowed,88,1,1200
1201,90195226,10,,18841646,37316549.0,,4967747,14,Goal Disallowed,89,1,1201
1205,90495059,10,,18841660,37325012.0,,4987797,14,Goal Disallowed,40,1,1205
1211,90811271,10,,18841669,612.0,,5004929,14,Goal Disallowed,25,1,1211
1226,91318383,10,,18841693,151418.0,,5034842,14,Goal Disallowed,89,1,1226
1232,92072837,10,,18842136,186910.0,,5081463,9,Penalty confirmed,24,1,1232
1244,92265143,10,,18842142,455376.0,,5090065,14,Goal Disallowed,8,1,1244
1256,93032480,10,,18842402,1829.0,,5134832,14,Penalty confirmed,53,1,1256
1261,93377297,10,,18842429,12393293.0,,5149367,14,Penalty confirmed,7,1,1261
1270,93462650,10,,18842436,37543248.0,,5152994,52,Goal Disallowed,90,1,1270
1285,94137334,10,,18842467,37316549.0,,5173418,14,Goal Disallowed,48,1,1285
1329,89383822,10,,18841623,84426.0,,4926023,236,Penalty confirmed,24,1,1329
1350,90525710,10,,18841661,10601.0,,4989006,20,Penalty cancelled,81,1,1350
1369,91106366,10,,18841682,26506.0,,5023379,63,Goal Disallowed,8,1,1369
1375,91318383,10,,18841693,151418.0,,5034842,14,Goal Disallowed,89,1,1375
1379,91681595,10,,18841698,95776.0,,5061517,236,Goal Disallowed,5,1,1379
1398,92636125,10,,18842388,6013424.0,,5110374,8,Goal Disallowed,27,1,1398
1400,92636035,10,,18842388,6013424.0,,5110374,8,Goal Disallowed,22,1,1400
1403,92950286,10,,18842400,61780.0,,5129999,19,Goal Disallowed,42,1,1403
1436,94186254,10,,18842471,28552845.0,,5174979,236,Goal Confirmed,3,1,1436
1450,95489032,10,,18842494,456067.0,,5208302,236,Goal Disallowed,12,1,1450
1461,96018126,10,,18842519,1183.0,,5221507,29,Goal Disallowed,50,1,1461
1531,91999847,10,,18842129,1152.0,,5076526,27,Goal Disallowed,89,1,1531
1537,92296282,10,,18842144,4203.0,,5091339,52,Goal Disallowed,47,1,1537
1546,93265687,10,,18842410,96689.0,,5144687,15,Goal Disallowed,22,1,1546
1563,93462650,10,,18842436,37543248.0,,5152994,52,Goal Disallowed,90,1,1563
1579,94189377,10,,18842477,37550443.0,,5175547,52,Goal Disallowed,90,1,1579
1593,95513315,10,,18842495,4203.0,,5208881,52,Goal confirmed,4,1,1593
1598,95514096,10,,18842495,5640849.0,,5208895,1,Penalty Awarded,59,1,1598
1611,106995805,10,,18842526,32372.0,,5232318,20,Penalty confirmed,56,1,1611
1656,90525710,10,,18841661,10601.0,,4989006,20,Penalty cancelled,81,1,1656
1682,91678830,10,,18841702,3071.0,,5061572,20,Goal confirmed,6,1,1682
1702,92328941,10,,18842145,9611543.0,,5092495,20,Goal Confirmed,68,1,1702
1740,94066190,10,,18842454,34053.0,,5171206,20,Goal Disallowed,61,1,1740
1752,94202533,10,,18842473,241036.0,,5176061,8,Goal Disallowed,18,1,1752
1753,94202559,10,,18842473,2815.0,,5176061,20,Goal Disallowed,36,1,1753
1766,94568273,10,,18842488,173737.0,,5185107,20,Goal Disallowed,2,1,1766
1772,95464152,10,,18842490,12145.0,,5207791,15,Goal Disallowed,73,1,1772
1777,95604355,10,,18842508,122090.0,,5211025,115,Penalty Awarded,57,1,1777
1787,106995805,10,,18842526,32372.0,,5232318,20,Penalty confirmed,56,1,1787
1833,90636725,10,,18841662,4243070.0,,4997602,27,Goal Disallowed,76,1,1833
1853,91106366,10,,18841682,26506.0,,5023379,63,Goal Disallowed,8,1,1853
1862,92072755,10,,18842135,30062.0,,5081320,8,Goal Disallowed,90,1,1862
1877,92931217,10,,18842407,2875858.0,,5129528,63,Penalty confirmed,72,1,1877
1888,93747338,10,,18842448,28912805.0,,5161674,63,Goal Disallowed,58,1,1888
1975,89847691,10,,18841642,2144.0,,4949926,13,Goal Disallowed,78,1,1975
1983,90589453,10,,18841658,10959356.0,,4993549,19,Goal Disallowed,20,1,1983
2005,91669869,10,,18841700,241036.0,,5060844,8,Penalty confirmed,73,1,2005
2017,92286527,10,,18842141,2461.0,,5091022,78,Goal Disallowed,14,1,2017
2029,93032480,10,,18842402,1829.0,,5134832,14,Penalty confirmed,53,1,2029
2045,94065214,10,,18842457,5141.0,,5171257,13,Goal Disallowed,51,1,2045
2068,94618591,10,,18842486,186585.0,,5187329,15,Goal Disallowed,18,1,2068
2097,89294170,10,,18841616,37259845.0,,4920255,27,Card upgrade,90,1,2097
2115,90273926,10,,18841654,1869.0,,4962484,9,Goal Confirmed,45,1,2115
2161,92072837,10,,18842136,186910.0,,5081463,9,Penalty confirmed,24,1,2161
2167,92296282,10,,18842144,4203.0,,5091339,52,Goal Disallowed,47,1,2167
2210,94568273,10,,18842488,173737.0,,5185107,20,Goal Disallowed,2,1,2210
2258,90066473,10,,18841653,129794.0,,4960940,1,Goal Disallowed,51,1,2258
2267,90846684,10,,18841672,4545513.0,,5008042,8,Goal Disallowed,45,1,2267
2312,93855747,10,,18842449,186025.0,,5165862,29,Goal Disallowed,58,1,2312
2342,95513315,10,,18842495,4203.0,,5208881,52,Goal confirmed,4,1,2342
2347,95514096,10,,18842495,5640849.0,,5208895,1,Penalty Awarded,59,1,2347
2368,89397247,10,,18841624,4125.0,,4926545,8,Goal Disallowed,29,1,2368
2374,89397916,10,,18841624,1601.0,,4926545,18,Goal Disallowed,39,1,2374
2428,91706543,10,,18841699,9938919.0,,5062222,18,Penalty confirmed,13,1,2428
2441,92474777,10,,18842148,802.0,,5100422,18,Goal Disallowed,23,1,2441
2442,92474912,10,,18842148,37261500.0,,5100422,18,Goal Disallowed,28,1,2442
2450,92476963,10,,18842148,916.0,,5100463,6,Goal Disallowed,79,1,2450
2476,93271565,10,,18842414,9938919.0,,5144895,18,Penalty confirmed,63,1,2476
2483,93276054,10,,18842414,37555816.0,,5144895,78,Penalty cancelled,90,1,2483
2485,93377297,10,,18842429,12393293.0,,5149367,14,Penalty confirmed,7,1,2485
2516,94145930,10,,18842465,37540621.0,,5173789,18,Goal Disallowed,77,1,2516
2519,94146776,10,,18842465,25217662.0,,5173789,18,Penalty confirmed,87,1,2519
2523,94174501,10,,18842474,1494694.0,,5174652,115,Goal Disallowed,74,1,2523
2527,94301446,10,,19037875,29709995.0,,5178349,18,Goal confirmed,88,1,2527
2542,95211038,10,,19062934,225000.0,,5199432,15,Goal Disallowed,12,1,2542
2572,107506617,10,,19075902,1743.0,,5248613,8,Goal Disallowed,62,1,2572
2574,107510719,10,,19075902,1743.0,,5248816,8,Goal Disallowed,60,1,2574
2598,90511318,10,,18841657,432913.0,,4988254,15,Goal cancelled,35,1,2598
2602,90493161,10,,18841657,432913.0,,4987737,15,Goal Disallowed,35,1,2602
2639,92633920,10,,18842384,463153.0,,5110383,11,Goal Disallowed,82,1,2639
2649,93009303,10,,18842409,12145.0,,5134032,15,Goal Disallowed,24,1,2649
2652,93265687,10,,18842410,96689.0,,5144687,15,Goal Disallowed,22,1,2652
2671,93473029,10,,18842430,32612.0,,5153718,19,Goal Disallowed,90,1,2671
2689,94040898,10,,18842450,33716.0,,5170480,15,Goal Disallowed,59,1,2689
2694,94137334,10,,18842467,37316549.0,,5173418,14,Goal Disallowed,48,1,2694
2714,94618591,10,,18842486,186585.0,,5187329,15,Goal Disallowed,18,1,2714
2718,95211038,10,,19062934,225000.0,,5199432,15,Goal Disallowed,12,1,2718
2722,95464152,10,,18842490,12145.0,,5207791,15,Goal Disallowed,73,1,2722
2728,95620219,10,,18842509,32031212.0,,5211523,21,Goal Disallowed,90,1,2728
2737,106991366,10,,18842523,186585.0,,5231977,15,Goal Disallowed,40,1,2737
2738,106988629,10,,18842523,2454.0,,5231977,11,Goal Disallowed,22,1,2738
2751,89383822,10,,18841623,84426.0,,4926023,236,Penalty confirmed,24,1,2751
2791,90848398,10,,18841666,3259.0,,5008227,19,Penalty confirmed,52,1,2791
2797,91063989,10,,18841683,241036.0,,5019193,8,Goal Disallowed,34,1,2797
2817,92474777,10,,18842148,802.0,,5100422,18,Goal Disallowed,23,1,2817
2818,92474912,10,,18842148,37261500.0,,5100422,18,Goal Disallowed,28,1,2818
2826,92476963,10,,18842148,916.0,,5100463,6,Goal Disallowed,79,1,2826
2839,93009303,10,,18842409,12145.0,,5134032,15,Goal Disallowed,24,1,2839
2864,93747338,10,,18842448,28912805.0,,5161674,63,Goal Disallowed,58,1,2864
2868,94065214,10,,18842457,5141.0,,5171257,13,Goal Disallowed,51,1,2868
2874,94154167,10,,18842463,627.0,,5174079,78,Penalty confirmed,21,1,2874
2887,94189377,10,,18842477,37550443.0,,5175547,52,Goal Disallowed,90,1,2887
2903,95489032,10,,18842494,456067.0,,5208302,236,Goal Disallowed,12,1,2903
2919,89294170,10,,18841616,37259845.0,,4920255,27,Card upgrade,90,1,2919
2941,90636725,10,,18841662,4243070.0,,4997602,27,Goal Disallowed,76,1,2941
2945,90811271,10,,18841669,612.0,,5004929,14,Goal Disallowed,25,1,2945
2970,91681595,10,,18841698,95776.0,,5061517,236,Goal Disallowed,5,1,2970
2983,91999847,10,,18842129,1152.0,,5076526,27,Goal Disallowed,89,1,2983
3023,94134881,10,,18842464,23269836.0,,5173380,8,Goal Disallowed,55,1,3023
3059,107406214,10,,18842535,37555964.0,,5244144,27,Goal Disallowed,87,1,3059
48,91057806,10,,18848004,49353.0,,5018945.0,377,Goal confirmed,45,1,48
49,91042164,10,,18848004,186560.0,,5018461.0,645,Penalty confirmed,90,1,49
51,91057876,10,,18848004,1318.0,,5018945.0,377,,90,1,51
100,93219779,10,,18849950,190168.0,,5141481.0,13258,Goal Disallowed,14,1,100
132,94219356,10,,18849989,32744.0,,5176214.0,106,Penalty cancelled,62,1,132
156,95495592,10,,18850001,929.0,,5208384.0,7980,Goal Disallowed,81,1,156
169,107072329,10,,18850052,96158.0,,5235638.0,377,Penalty confirmed,26,1,169
170,107069796,10,,18850052,1468.0,,5235638.0,3468,Goal confirmed,5,1,170
187,89409485,10,,18847932,7698436.0,,4927065.0,3477,Goal Disallowed,15,1,187
237,91370367,10,,18848014,11705315.0,,5039585.0,2921,Penalty confirmed,48,1,237
252,91795007,10,,18848024,186552.0,,5067630.0,3477,Penalty confirmed,64,1,252
280,93294266,10,,18849953,7835.0,,5145960.0,3477,Goal Disallowed,90,1,280
285,93878739,10,,18849973,7346228.0,,5166993.0,3468,Goal confirmed,39,1,285
334,95265374,10,,18850020,186552.0,,5201553.0,3477,Goal Disallowed,22,1,334
344,106946291,10,,18850056,,,5230376.0,3477,,13,1,344
357,89603118,10,,18847935,30289.0,,4936849.0,3468,Goal Disallowed,45,1,357
359,89801849,10,,18847946,458682.0,,4947319.0,36,Goal Disallowed,3,1,359
366,90097470,10,,18847963,37255840.0,,4962722.0,3468,Penalty cancelled,24,1,366
394,91705936,10,,18848022,260862.0,,5062223.0,3468,Goal Disallowed,5,1,394
429,93878739,10,,18849973,7346228.0,,5166993.0,3468,Goal confirmed,39,1,429
465,95022701,10,,18850012,37316507.0,,5195334.0,618,Goal Disallowed,61,1,465
468,95023329,10,,18850012,600687.0,,5195334.0,3468,Goal confirmed,69,1,468
473,95023017,10,,18850012,37316507.0,,5195334.0,618,Goal Disallowed,63,1,473
487,95744424,10,,18850036,1367.0,,5216833.0,7980,Goal Disallowed,48,1,487
493,107072329,10,,18850052,96158.0,,5235638.0,377,Penalty confirmed,26,1,493
494,107069796,10,,18850052,1468.0,,5235638.0,3468,Goal confirmed,5,1,494
504,107539149,10,,18850063,186543.0,,5251043.0,3468,Goal Disallowed,10,1,504
524,89862399,10,,18847947,260932.0,,4950809.0,645,Red card cancelled,51,1,524
543,90867537,10,,18847984,186710.0,,5009419.0,103,Penalty cancelled,53,1,543
553,90976950,10,,18847990,1396.0,,5015462.0,485,Goal Disallowed,60,1,553
564,91418847,10,,18848011,163152.0,,5041847.0,83,Goal Disallowed,90,1,564
569,91647521,10,,18848023,34700.0,,5059728.0,459,Goal Disallowed,57,1,569
572,91645430,10,,18848023,35281051.0,,5059728.0,459,Goal Disallowed,88,1,572
619,94238359,10,,18849996,186945.0,,5176405.0,6827,Penalty cancelled,45,1,619
622,94238022,10,,18849996,50835.0,,5176405.0,103,Goal confirmed,24,1,622
634,94582693,10,,18850003,22169061.0,,5185777.0,103,Goal Disallowed,82,1,634
639,95090594,10,,18850014,186412.0,,5197094.0,7980,Goal Disallowed,62,1,639
644,95424642,10,,18850022,448372.0,,5207058.0,103,Penalty confirmed,57,1,644
665,107093773,10,,18850053,186513.0,,5236349.0,618,Goal Disallowed,14,1,665
669,89409485,10,,18847932,7698436.0,,4927065.0,3477,Goal Disallowed,15,1,669
677,89935186,10,,18847945,37297544.0,,4955455.0,13258,Penalty confirmed,44,1,677
678,89936402,10,,18847945,37297544.0,,4955455.0,13258,Penalty confirmed,28,1,678
702,90976950,10,,18847990,1396.0,,5015462.0,485,Goal Disallowed,60,1,702
730,92062054,10,,18848028,37674290.0,,5081028.0,485,Penalty cancelled,67,1,730
738,92654630,10,,18849933,1899.0,,5111504.0,485,Goal Disallowed,15,1,738
767,94241787,10,,18849995,458682.0,,5176526.0,36,Goal Disallowed,84,1,767
777,94582693,10,,18850003,22169061.0,,5185777.0,103,Goal Disallowed,82,1,777
780,95036302,10,,18850015,31000.0,,5195918.0,83,Goal Disallowed,45,1,780
798,95727745,10,,18850030,37261342.0,,5215216.0,485,Penalty Awarded,33,1,798
815,89342361,10,,18847930,186474.0,,4923019.0,2921,Penalty Awarded,27,1,815
821,89545191,10,,18847944,540261.0,,4933643.0,214,Penalty Awarded,73,1,821
830,90165696,10,,18847959,2846756.0,,4966689.0,2921,Goal Disallowed,30,1,830
839,90602048,10,,18847973,186982.0,,4994283.0,676,Goal Disallowed,68,1,839
846,90867537,10,,18847984,186710.0,,5009419.0,103,Penalty cancelled,53,1,846
856,91171903,10,,18848003,458682.0,,5028392.0,36,Goal Disallowed,34,1,856
861,91370367,10,,18848014,11705315.0,,5039585.0,2921,Penalty confirmed,48,1,861
894,93186481,10,,18849956,37380649.0,,5140281.0,2921,Goal Disallowed,88,1,894
907,93441382,10,,18849964,37622274.0,,5152491.0,2975,Goal Disallowed,53,1,907
908,93446767,10,,18849964,37622274.0,,5152491.0,2975,Goal Disallowed,73,1,908
919,93982737,10,,18849979,23278692.0,,5169335.0,2921,Penalty cancelled,31,1,919
973,106980996,10,,18850050,463850.0,,5231572.0,7980,Penalty confirmed,60,1,973
975,107530792,10,,18850066,23278692.0,,5249799.0,2921,Penalty cancelled,7,1,975
983,89801849,10,,18847946,458682.0,,4947319.0,36,Goal Disallowed,3,1,983
995,90526210,10,,18847967,63179.0,,4988991.0,36,Goal Disallowed,69,1,995
1008,91171903,10,,18848003,458682.0,,5028392.0,36,Goal Disallowed,34,1,1008
1013,91400128,10,,18848007,458682.0,,5040810.0,36,Goal confirmed,43,1,1013
1016,91405572,10,,18848007,447240.0,,5040810.0,36,Penalty confirmed,13,1,1016
1046,92333318,10,,18849920,3188026.0,,5092492.0,36,Penalty cancelled,90,1,1046
1049,92552611,10,,18849930,458682.0,,5103583.0,36,Goal Disallowed,63,1,1049
1050,92552988,10,,18849930,447240.0,,5103583.0,36,,71,1,1050
1091,94241787,10,,18849995,458682.0,,5176526.0,36,Goal Disallowed,84,1,1091
1101,94866334,10,,19062963,37316483.0,,5190421.0,214,Penalty confirmed,28,1,1101
1120,96100716,10,,18850046,20333643.0,,5224550.0,106,Penalty Cancelled,38,1,1120
1124,107016184,10,,18850054,31000.0,,5233089.0,83,,90,1,1124
1152,89863495,10,,18847949,188865.0,,4950498.0,6827,Card upgrade,90,1,1152
1208,92021666,10,,18848029,184941.0,,5077914.0,676,Goal Disallowed,32,1,1208
1220,92475496,10,,18849925,540248.0,,5100411.0,6827,Penalty cancelled,43,1,1220
1253,93527863,10,,18849961,213486.0,,5157196.0,459,Penalty confirmed,67,1,1253
1264,94238359,10,,18849996,186945.0,,5176405.0,6827,Penalty cancelled,45,1,1264
1267,94238022,10,,18849996,50835.0,,5176405.0,103,Goal confirmed,24,1,1267
1274,94629861,10,,18850004,189061.0,,5187555.0,6827,Penalty confirmed,20,1,1274
1309,89342361,10,,18847930,186474.0,,4923019.0,2921,Penalty Awarded,27,1,1309
1328,89862399,10,,18847947,260932.0,,4950809.0,645,Red card cancelled,51,1,1328
